AccountId,recency,frequency,monetary_total,monetary_mean,monetary_std,frequency_recency_ratio,monetary_consistency,fraud_count,risk_score,default_proxy
AccountId_1955,32,270,1139537,4220.507407407407,8728.206941545497,8.181818181818182,0.00011457106901596442,0,3.0,1
AccountId_1958,5,4,26000,6500.0,4358.898943540674,0.6666666666666666,0.00022941573381793015,0,0.0,0
AccountId_1959,8,47,6294350,133922.3404255319,178468.46689216027,5.222222222222222,5.603230741028596e-06,5,4.0,1
AccountId_1961,41,1,5000,5000.0,,0.023809523809523808,,0,1.0,0
AccountId_1962,88,1,2000,2000.0,,0.011235955056179775,,0,1.0,0
AccountId_1964,5,3,110000,36666.666666666664,54848.27557301444,0.5,1.823211376355051e-05,0,0.0,0
AccountId_1965,55,15,47365,3157.6666666666665,3116.033918453453,0.26785714285714285,0.00032092076846692295,0,2.0,1
AccountId_1966,28,1,1000,1000.0,,0.034482758620689655,,0,0.0,0
AccountId_1967,52,2,2000,1000.0,0.0,0.03773584905660377,1000000.0,0,1.0,0
AccountId_1968,4,16,196400,12275.0,4691.48164229596,3.2,0.00021315227811430986,0,1.0,0
AccountId_197,26,15,148000,9866.666666666666,10359.037749484172,0.5555555555555556,9.653406272732821e-05,0,1.0,0
AccountId_1970,26,1,500,500.0,,0.037037037037037035,,0,0.0,0
AccountId_1971,68,6,1100000,183333.33333333334,8164.965809277261,0.08695652173913043,0.0001224744871241589,0,2.0,1
AccountId_1973,5,6,51000,8500.0,2345.207879911715,1.0,0.0004264014325294027,0,0.0,0
AccountId_1974,36,4,4700,1175.0,567.8908345800273,0.10810810810810811,0.0017609018095504725,0,1.0,0
AccountId_1976,67,6,55000,9166.666666666666,2041.241452319315,0.08823529411764706,0.0004898979483166356,0,1.0,0
AccountId_1977,18,1,5000,5000.0,,0.05263157894736842,,0,0.0,0
AccountId_1978,18,8,153300,19162.5,19724.092410769408,0.42105263157894735,5.069941770315869e-05,0,0.0,0
AccountId_1979,0,4,2500,625.0,250.0,4.0,0.003999999984,0,0.0,0
AccountId_198,29,2,1002000,501000.0,705692.5676241744,0.06666666666666667,1.417047657686464e-06,0,1.0,0
AccountId_1980,13,3,22000,7333.333333333333,4618.802153517006,0.21428571428571427,0.00021650635089923463,0,0.0,0
AccountId_1981,86,1,500,500.0,,0.011494252873563218,,0,1.0,0
AccountId_1984,65,6,7500,1250.0,418.33001326703777,0.09090909090909091,0.0023904572129545016,0,1.0,0
AccountId_1986,1,4,30000,7500.0,5744.562646538028,2.0,0.0001740776559253948,0,0.0,0
AccountId_1988,44,1,1100,1100.0,,0.022222222222222223,,0,1.0,0
AccountId_199,81,3,610170,203390.0,167333.42851922923,0.036585365853658534,5.976092218053778e-06,0,2.0,1
AccountId_1990,83,2,105000,52500.0,67175.14421272202,0.023809523809523808,1.488645855107413e-05,0,1.0,0
AccountId_1991,52,1,1000,1000.0,,0.018867924528301886,,0,1.0,0
AccountId_1993,4,3,26000,8666.666666666666,2309.4010767585028,0.6,0.0004330127017047194,0,0.0,0
AccountId_1995,33,14,191000,13642.857142857143,6481.3002358518115,0.4117647058823529,0.00015429002876832227,0,1.0,0
AccountId_1997,42,2,3250,1625.0,883.8834764831844,0.046511627906976744,0.001131370848618476,0,1.0,0
AccountId_1998,71,1,500,500.0,,0.013888888888888888,,0,1.0,0
AccountId_1999,74,1,50000,50000.0,,0.013333333333333334,,0,1.0,0
AccountId_2,38,2,76100,38050.0,0.0,0.05128205128205128,1000000.0,0,1.0,0
AccountId_20,0,22,138000,6272.727272727273,5953.644887452345,22.0,0.0001679643342416331,0,1.0,0
AccountId_200,49,6,13000,2166.6666666666665,1861.8986725025254,0.12,0.0005370861552411131,0,1.0,0
AccountId_2001,46,4,62750,15687.5,8379.973647532153,0.0851063829787234,0.000119332117491224,0,1.0,0
AccountId_2002,5,10,94300,9430.0,5304.044578327834,1.6666666666666667,0.00018853536863122048,0,0.0,0
AccountId_2003,32,11,19000,1727.2727272727273,904.5340337332908,0.3333333333333333,0.001105541595562911,0,1.0,0
AccountId_2004,0,12,116500,9708.333333333334,1356.102928068202,12.0,0.0007374071529268907,0,0.0,0
AccountId_2005,74,3,7000,2333.3333333333335,2309.401076758503,0.04,0.0004330127017047193,0,1.0,0
AccountId_2006,6,1,2000,2000.0,,0.14285714285714285,,0,0.0,0
AccountId_2007,8,13,20000,1538.4615384615386,1547.3302069147262,1.4444444444444444,0.0006462744635145843,0,0.0,0
AccountId_2008,67,3,4000,1333.3333333333333,577.3502691896257,0.04411764705882353,0.0017320508045688776,0,1.0,0
AccountId_2009,46,5,65000,13000.0,6708.203932499369,0.10638297872340426,0.00014907119847776373,0,1.0,0
AccountId_201,24,3,22000,7333.333333333333,10969.65511460289,0.12,9.116056881110434e-05,0,0.0,0
AccountId_2010,41,1,1000,1000.0,,0.023809523809523808,,0,1.0,0
AccountId_2013,5,22,275210,12509.545454545454,4804.204980830387,3.6666666666666665,0.00020815098518527471,0,2.0,1
AccountId_2014,25,1,5000,5000.0,,0.038461538461538464,,0,0.0,0
AccountId_2015,44,29,124950,4308.620689655172,11064.971023181322,0.6444444444444445,9.037529314939965e-05,0,2.0,1
AccountId_2016,2,86,1193540,13878.372093023256,26197.160145169983,28.666666666666668,3.8172076454867177e-05,0,2.0,1
AccountId_2018,32,9,121000,13444.444444444445,4927.248499698161,0.2727272727272727,0.00020295302740633154,0,1.0,0
AccountId_2019,88,14,7000,500.0,0.0,0.15730337078651685,1000000.0,0,1.0,0
AccountId_202,11,2,16000,8000.0,2828.42712474619,0.16666666666666666,0.00035355339046827376,0,0.0,0
AccountId_2021,5,8,7248,906.0,561.2353720651817,1.3333333333333333,0.001781783629457476,0,0.0,0
AccountId_2022,12,2,34990,17495.0,23327.4527113442,0.15384615384615385,4.286794672059626e-05,0,0.0,0
AccountId_2023,7,24,53600,2233.3333333333335,2252.084380739544,3.0,0.00044403309578817154,0,1.0,0
AccountId_2024,4,25,215600,8624.0,2252.6428922490136,5.0,0.0004439230039510116,0,1.0,0
AccountId_2025,64,3,4300,1433.3333333333333,513.1601439446883,0.046153846153846156,0.0019487094035874246,0,1.0,0
AccountId_2026,1,50,508100,10162.0,2360.637236693793,25.0,0.00042361443089703295,0,2.0,1
AccountId_2027,3,2,1000,500.0,0.0,0.5,1000000.0,0,0.0,0
AccountId_203,40,1,2000,2000.0,,0.024390243902439025,,0,1.0,0
AccountId_2030,12,3,26000,8666.666666666666,2309.4010767585028,0.23076923076923078,0.0004330127017047194,0,0.0,0
AccountId_2031,49,2,53000,26500.0,33234.018715767736,0.04,3.0089650262351953e-05,0,1.0,0
AccountId_2032,4,20,266000,13300.0,4691.537734665412,4.0,0.00021314972965003073,0,1.0,0
AccountId_2033,0,3,19000,6333.333333333333,9237.604307034013,3.0,0.00010825317546133608,0,0.0,0
AccountId_2034,0,6,66000,11000.0,4690.41575982343,6.0,0.00021320071631015586,0,0.0,0
AccountId_2035,56,1,2500,2500.0,,0.017543859649122806,,0,1.0,0
AccountId_2036,53,9,91700,10188.888888888889,566.6666666666667,0.16666666666666666,0.0017647058792387542,0,1.0,0
AccountId_2037,46,6,60000,10000.0,0.0,0.1276595744680851,1000000.0,0,1.0,0
AccountId_2039,4,5,50000,10000.0,7968.688725254614,1.0,0.00012549116101188366,0,0.0,0
AccountId_204,3,13,78800,6061.538461538462,3295.0818051399124,3.25,0.00030348260189979,0,0.0,0
AccountId_2040,0,18,29500,1638.888888888889,2350.2537757564646,18.0,0.00042548596661764706,0,1.0,0
AccountId_2041,61,2,2000,1000.0,0.0,0.03225806451612903,1000000.0,0,1.0,0
AccountId_2042,35,1,1000,1000.0,,0.027777777777777776,,0,1.0,0
AccountId_2043,24,48,17744972,369686.9166666667,1263096.9273294336,1.92,7.917048789862142e-07,2,4.0,1
AccountId_2044,75,42,212850,5067.857142857143,6030.530266582471,0.5526315789473685,0.00016582289709672274,0,2.0,1
AccountId_2045,87,5,13000,2600.0,1557.2411502397438,0.056818181818181816,0.0006421612986555643,0,1.0,0
AccountId_2049,82,1,1000,1000.0,,0.012048192771084338,,0,1.0,0
AccountId_205,18,10,19000,1900.0,1220.2003478482086,0.5263157894736842,0.0008195375463905876,0,0.0,0
AccountId_2051,35,11,11760,1069.090909090909,723.2766351190193,0.3055555555555556,0.0013825968516912586,0,1.0,0
AccountId_2052,62,2,51000,25500.0,34648.23227814083,0.031746031746031744,2.886150127208732e-05,0,1.0,0
AccountId_2053,28,1,12000,12000.0,,0.034482758620689655,,0,0.0,0
AccountId_2054,5,16,54400,3400.0,2066.2365143742218,2.6666666666666665,0.00048397170050926494,0,1.0,0
AccountId_2055,70,1,500,500.0,,0.014084507042253521,,0,1.0,0
AccountId_2056,23,215,840732,3910.381395348837,6847.895707457365,8.958333333333334,0.0001460302613494783,0,2.0,1
AccountId_2058,51,6,5500,916.6666666666666,204.12414523193152,0.11538461538461539,0.004898979461566356,0,1.0,0
AccountId_2059,5,3,26000,8666.666666666666,2309.4010767585028,0.5,0.0004330127017047194,0,0.0,0
AccountId_206,0,38,401100,10555.263157894737,6510.957909697253,38.0,0.00015358723151274537,0,2.0,1
AccountId_2060,84,4,7000,1750.0,957.427107756338,0.047058823529411764,0.001044465934643278,0,1.0,0
AccountId_2061,53,1,1000,1000.0,,0.018518518518518517,,0,1.0,0
AccountId_2064,70,2,1800,900.0,141.4213562373095,0.028169014084507043,0.0070710677618654755,0,1.0,0
AccountId_2065,5,21,151000,7190.476190476191,3689.4314957598494,3.5,0.00027104446874219644,0,1.0,0
AccountId_2066,36,2,20500,10250.0,13788.582233137677,0.05405405405405406,7.25237724241298e-05,0,1.0,0
AccountId_2067,1,2,1500,750.0,353.5533905932738,1.0,0.00282842711674619,0,0.0,0
AccountId_207,19,8,8620,1077.5,449.1817958402652,0.4,0.002226270091607503,0,0.0,0
AccountId_2070,5,8,51000,6375.0,4033.343171967536,1.3333333333333333,0.0002479332794447662,0,0.0,0
AccountId_2073,40,181,650249,3592.53591160221,6655.308890492601,4.414634146341464,0.00015025598605622763,0,3.0,1
AccountId_2076,15,1,10000,10000.0,,0.0625,,0,0.0,0
AccountId_2077,4,4,26000,6500.0,4358.898943540674,0.8,0.00022941573381793015,0,0.0,0
AccountId_2078,66,3,2200,733.3333333333334,57.73502691896259,0.04477611940298507,0.017320507775688776,0,1.0,0
AccountId_208,6,1,3000,3000.0,,0.14285714285714285,,0,0.0,0
AccountId_2080,18,1,5000,5000.0,,0.05263157894736842,,0,0.0,0
AccountId_2083,0,2,80000,40000.0,0.0,2.0,1000000.0,0,0.0,0
AccountId_2084,3,1,10000,10000.0,,0.25,,0,0.0,0
AccountId_2085,31,1,5000,5000.0,,0.03125,,0,1.0,0
AccountId_2086,4,66,376831,5709.560606060606,4166.890979463217,13.2,0.000239987080220859,0,2.0,1
AccountId_2087,46,3,30000,10000.0,0.0,0.06382978723404255,1000000.0,0,1.0,0
AccountId_2088,5,1,1000,1000.0,,0.16666666666666666,,0,0.0,0
AccountId_2089,24,1,5000,5000.0,,0.04,,0,0.0,0
AccountId_209,0,5,26200,5240.0,4702.446171940727,5.0,0.00021265527838559793,0,0.0,0
AccountId_2090,46,4,4000,1000.0,0.0,0.0851063829787234,1000000.0,0,1.0,0
AccountId_2091,35,2,30000,15000.0,0.0,0.05555555555555555,1000000.0,0,1.0,0
AccountId_2092,61,2,280500,140250.0,197636.34534164003,0.03225806451612903,5.059798076443432e-06,0,2.0,1
AccountId_2093,5,4,18000,4500.0,1000.0,0.6666666666666666,0.000999999999,0,0.0,0
AccountId_2096,12,4,140250,35062.5,30056.540469588315,0.3076923076923077,3.327062876642591e-05,0,0.0,0
AccountId_2098,45,1,1500,1500.0,,0.021739130434782608,,0,1.0,0
AccountId_2099,19,4,26000,6500.0,4358.898943540674,0.2,0.00022941573381793015,0,0.0,0
AccountId_21,43,5,194000,38800.0,37619.14406256474,0.11363636363636363,2.6582210331800978e-05,0,1.0,0
AccountId_210,80,2,6000,3000.0,2828.42712474619,0.024691358024691357,0.00035355339046827376,0,1.0,0
AccountId_2100,26,3,7000,2333.3333333333335,1154.7005383792514,0.1111111111111111,0.0008660254030344387,0,0.0,0
AccountId_2101,11,6,51000,8500.0,2738.6127875258308,0.5,0.0003651483715367774,0,0.0,0
AccountId_2103,12,10,76000,7600.0,3272.783388968954,0.7692307692307693,0.0003055503163041554,0,0.0,0
AccountId_2107,86,1,1000,1000.0,,0.011494252873563218,,0,1.0,0
AccountId_2108,46,3,30000,10000.0,0.0,0.06382978723404255,1000000.0,0,1.0,0
AccountId_2109,20,11,10000,909.0909090909091,583.8742081211423,0.5238095238095238,0.0017126976742220172,0,0.0,0
AccountId_211,14,1,1630,1630.0,,0.06666666666666667,,0,0.0,0
AccountId_2110,13,7,14600,2085.714285714286,3937.18536157857,0.5,0.00025398854966408613,0,0.0,0
AccountId_2114,11,20,36700,1835.0,1009.0511436623597,1.6666666666666667,0.0009910300437096394,0,1.0,0
AccountId_2115,13,9,25550,2838.8888888888887,1764.0113693259211,0.6428571428571429,0.0005668897699991801,0,0.0,0
AccountId_2117,56,1,1000,1000.0,,0.017543859649122806,,0,1.0,0
AccountId_2118,82,3,4000,1333.3333333333333,577.3502691896257,0.03614457831325301,0.0017320508045688776,0,1.0,0
AccountId_2120,58,1,20000,20000.0,,0.01694915254237288,,0,1.0,0
AccountId_2121,26,1,1000,1000.0,,0.037037037037037035,,0,0.0,0
AccountId_2122,37,4,4000,1000.0,0.0,0.10526315789473684,1000000.0,0,1.0,0
AccountId_2123,18,318,1787264,5620.327044025157,31491.60060045391,16.736842105263158,3.1754499006120124e-05,1,4.0,1
AccountId_2124,18,56,168000,3000.0,3621.903065817999,2.9473684210526314,0.00027609794672902276,0,1.0,0
AccountId_2125,60,10,30000,3000.0,3162.2776601683795,0.16393442622950818,0.0003162277659168379,0,1.0,0
AccountId_2126,2,80,203650,2545.625,3013.0433093762877,26.666666666666668,0.0003318903503830198,0,1.0,0
AccountId_2127,0,1,10000,10000.0,,1.0,,0,0.0,0
AccountId_2129,74,1,1000,1000.0,,0.013333333333333334,,0,1.0,0
AccountId_2130,58,8,205600,25700.0,33682.21234674808,0.13559322033898305,2.968926119447311e-05,0,1.0,0
AccountId_2131,32,1,500,500.0,,0.030303030303030304,,0,1.0,0
AccountId_2132,11,10,98260,9826.0,5824.975345679823,0.8333333333333334,0.00017167454632576083,0,0.0,0
AccountId_2133,54,2,15000,7500.0,3535.5339059327375,0.03636363636363636,0.00028284271239461904,0,1.0,0
AccountId_2134,4,6,46000,7666.666666666667,3829.708431025352,1.2,0.00026111648386536497,0,0.0,0
AccountId_2136,0,1,1000,1000.0,,1.0,,0,0.0,0
AccountId_2138,54,2,15000,7500.0,3535.5339059327375,0.03636363636363636,0.00028284271239461904,0,1.0,0
AccountId_2139,26,97,184260,1899.5876288659795,1235.2866717940526,3.5925925925925926,0.0008095286883797866,0,1.0,0
AccountId_2140,10,5,7000,1400.0,547.7225575051662,0.45454545454545453,0.0018257418550172203,0,0.0,0
AccountId_2141,0,66,153900,2331.818181818182,2907.717005112118,66.0,0.00034391242266629344,0,1.0,0
AccountId_2143,46,19,45426,2390.842105263158,2645.2136494926053,0.40425531914893614,0.00037804129727433353,0,2.0,1
AccountId_2144,11,5,31000,6200.0,3834.0579025361626,0.4166666666666667,0.0002608202654106233,0,0.0,0
AccountId_2145,19,9,61000,6777.777777777777,3953.725388092153,0.45,0.00025292601321247,0,0.0,0
AccountId_2147,84,6,13640,2273.3333333333335,677.367453208867,0.07058823529411765,0.0014763035835076435,0,1.0,0
AccountId_2149,55,3,106000,35333.333333333336,29838.453936712827,0.05357142857142857,3.351380075145582e-05,0,1.0,0
AccountId_215,0,11,24300,2209.090909090909,1375.1033019046572,11.0,0.0007272180918245783,0,0.0,0
AccountId_2150,81,3,42500,14166.666666666666,23239.693055919077,0.036585365853658534,4.302982821463183e-05,0,1.0,0
AccountId_2151,87,1,50000,50000.0,,0.011363636363636364,,0,1.0,0
AccountId_2152,13,2,1500,750.0,353.5533905932738,0.14285714285714285,0.00282842711674619,0,0.0,0
AccountId_2153,66,1,500,500.0,,0.014925373134328358,,0,1.0,0
AccountId_2154,35,1,1000,1000.0,,0.027777777777777776,,0,1.0,0
AccountId_2155,4,3,26000,8666.666666666666,2309.4010767585028,0.6,0.0004330127017047194,0,0.0,0
AccountId_2156,1,1,40000,40000.0,,0.5,,0,0.0,0
AccountId_2157,0,14,201600,14400.0,29086.264270799187,14.0,3.438048938342205e-05,0,0.0,0
AccountId_2159,4,26,205000,7884.615384615385,2833.0467426701325,5.2,0.00035297687983239137,0,1.0,0
AccountId_216,61,1,10000,10000.0,,0.016129032258064516,,0,1.0,0
AccountId_2160,0,2,3000,1500.0,707.1067811865476,2.0,0.001414213560373095,0,0.0,0
AccountId_2163,57,6,6800,1133.3333333333333,531.6640543300502,0.10344827586206896,0.0018808869811204611,0,1.0,0
AccountId_2164,54,1,500,500.0,,0.01818181818181818,,0,1.0,0
AccountId_2165,16,7,13100,1871.4285714285713,1454.5495129813512,0.4117647058823529,0.0006874980812876068,0,0.0,0
AccountId_2166,4,2,20000,10000.0,0.0,0.4,1000000.0,0,0.0,0
AccountId_2168,7,37,125212,3384.108108108108,7403.461126706526,4.625,0.00013507195928369573,0,1.0,0
AccountId_217,0,16,48650,3040.625,3958.1653473126494,16.0,0.00025264230066242586,0,1.0,0
AccountId_2170,82,7,130000,18571.428571428572,16681.89780228,0.08433734939759036,5.994521797174538e-05,0,1.0,0
AccountId_2172,25,1,1000,1000.0,,0.038461538461538464,,0,0.0,0
AccountId_2173,64,5,25223,5044.6,3364.572157050581,0.07692307692307693,0.0002972146094733768,0,1.0,0
AccountId_2175,60,4,50000,12500.0,5000.0,0.06557377049180328,0.00019999999996,0,1.0,0
AccountId_2177,20,2,143600,71800.0,99277.79207859127,0.09523809523809523,1.0072746170647081e-05,0,0.0,0
AccountId_218,0,2,11200,5600.0,6222.539674441618,2.0,0.0001607060866074798,0,0.0,0
AccountId_2180,0,2,31000,15500.0,13435.028842544403,2.0,7.443229275093852e-05,0,0.0,0
AccountId_2181,54,100,426670,4266.7,6541.140983317542,1.8181818181818181,0.00015287852721681294,0,3.0,1
AccountId_2182,68,8,101700,12712.5,4536.026423455413,0.11594202898550725,0.00022045726951867525,0,1.0,0
AccountId_2184,40,1,10000,10000.0,,0.024390243902439025,,0,1.0,0
AccountId_2185,5,4,50000,12500.0,5000.0,0.6666666666666666,0.00019999999996,0,0.0,0
AccountId_2187,34,3,1055000,351666.6666666667,548482.7557301444,0.08571428571428572,1.823211376384968e-06,0,2.0,1
AccountId_2188,49,45,153675,3415.0,5174.303861829672,0.9,0.0001932627125329145,0,2.0,1
AccountId_2189,67,2,1400,700.0,282.842712474619,0.029411764705882353,0.0035355338934327375,0,1.0,0
AccountId_219,56,19,51696,2720.842105263158,2890.4648081264613,0.3333333333333333,0.00034596511842751476,0,2.0,1
AccountId_2190,15,2,5000,2500.0,2121.3203435596424,0.125,0.0004714045205688095,0,0.0,0
AccountId_2191,85,12,23000,1916.6666666666667,2618.40802894824,0.13953488372093023,0.000381911447170351,0,1.0,0
AccountId_2192,32,3,31000,10333.333333333334,577.3502691896255,0.09090909090909091,0.0017320508045688783,0,1.0,0
AccountId_2193,23,8,23000,2875.0,1977.5525999867325,0.3333333333333333,0.0005056755504258311,0,0.0,0
AccountId_2194,77,8,7500,937.5,495.5156044825574,0.10256410256410256,0.002018099912365325,0,1.0,0
AccountId_2195,4,8,100700,12587.5,4581.464987159831,1.6,0.00021827079385837564,0,0.0,0
AccountId_2196,19,46,266880,5801.739130434783,8850.363785203115,2.3,0.00011298970575185915,0,1.0,0
AccountId_2197,11,8,71000,8875.0,2100.170061141308,0.6666666666666666,0.0004761519164692845,0,0.0,0
AccountId_2198,0,89,147300,1655.056179775281,1513.4256172936596,89.0,0.0006607526580179533,0,1.0,0
AccountId_22,37,2,55000,27500.0,31819.80515339464,0.05263157894736842,3.142696805174779e-05,0,1.0,0
AccountId_220,38,5,2500,500.0,0.0,0.1282051282051282,1000000.0,0,1.0,0
AccountId_2200,39,29,125900,4341.379310344828,11864.909765516228,0.725,8.428214117751523e-05,0,2.0,1
AccountId_2201,4,1,1000,1000.0,,0.2,,0,0.0,0
AccountId_2203,2,296,715449,2417.0574324324325,5149.403822008336,98.66666666666667,0.00019419723804372163,0,2.0,1
AccountId_2204,48,1,500,500.0,,0.02040816326530612,,0,1.0,0
AccountId_2205,33,5,46000,9200.0,1788.8543819998317,0.14705882352941177,0.0005590169940624474,0,1.0,0
AccountId_2206,34,10,30500,3050.0,3685.180532288148,0.2857142857142857,0.00027135712646016223,0,1.0,0
AccountId_2207,2,2,3000,1500.0,707.1067811865476,0.6666666666666666,0.001414213560373095,0,0.0,0
AccountId_2208,11,7,71000,10142.857142857143,3184.785258515422,0.5833333333333334,0.0003139929127127881,0,0.0,0
AccountId_2209,53,3,30000,10000.0,0.0,0.05555555555555555,1000000.0,0,1.0,0
AccountId_221,52,1,500,500.0,,0.018867924528301886,,0,1.0,0
AccountId_2210,26,1,500,500.0,,0.037037037037037035,,0,0.0,0
AccountId_2212,71,1,2000,2000.0,,0.013888888888888888,,0,1.0,0
AccountId_2214,45,10,51500,5150.0,4944.41323335967,0.21739130434782608,0.00020224846763430073,0,1.0,0
AccountId_2215,82,1,1000,1000.0,,0.012048192771084338,,0,1.0,0
AccountId_2216,90,1,2000,2000.0,,0.01098901098901099,,0,1.0,0
AccountId_2217,4,3,26000,8666.666666666666,2309.4010767585028,0.6,0.0004330127017047194,0,0.0,0
AccountId_2218,83,1,10000,10000.0,,0.011904761904761904,,0,1.0,0
AccountId_222,53,3,30000,10000.0,0.0,0.05555555555555555,1000000.0,0,1.0,0
AccountId_2220,58,3,165000,55000.0,43301.270189221934,0.05084745762711865,2.3094010767051695e-05,0,1.0,0
AccountId_2221,18,1,1000,1000.0,,0.05263157894736842,,0,0.0,0
AccountId_2222,29,16,31685,1980.3125,2379.07577905791,0.5333333333333333,0.0004203312935141808,0,1.0,0
AccountId_2223,61,4,20180,5045.0,4186.657377909017,0.06451612903225806,0.0002388540330617132,0,1.0,0
AccountId_2224,30,2,16145,8072.5,8382.750890966521,0.06451612903225806,0.0001192925822188435,0,0.0,0
AccountId_2225,22,1,82000,82000.0,,0.043478260869565216,,0,0.0,0
AccountId_2226,54,4,50000,12500.0,5000.0,0.07272727272727272,0.00019999999996,0,1.0,0
AccountId_2227,4,3,26000,8666.666666666666,2309.4010767585028,0.6,0.0004330127017047194,0,0.0,0
AccountId_2228,16,3,7000,2333.3333333333335,763.7626158259733,0.17647058823529413,0.0013093073397016687,0,0.0,0
AccountId_2229,3,6,60120,10020.0,9266.831173599743,1.5,0.00010791175334465855,0,0.0,0
AccountId_223,53,3,30000,10000.0,0.0,0.05555555555555555,1000000.0,0,1.0,0
AccountId_2230,23,12,11798,983.1666666666666,643.787914446892,0.5,0.0015533065719412263,0,0.0,0
AccountId_2231,5,118,647815,5489.957627118644,4941.9046025549,19.666666666666668,0.00020235113386864287,0,2.0,1
AccountId_2232,0,7,4000,571.4285714285714,188.9822365046136,7.0,0.005291502594129182,0,0.0,0
AccountId_2233,88,1,1500,1500.0,,0.011235955056179775,,0,1.0,0
AccountId_2235,26,43,50460,1173.4883720930231,939.1000852410077,1.5925925925925926,0.0010648492260316577,0,1.0,0
AccountId_2236,23,1,500,500.0,,0.041666666666666664,,0,0.0,0
AccountId_2237,0,230,1251074,5439.452173913043,6621.5303950681855,230.0,0.00015102248878805908,0,2.0,1
AccountId_2239,14,26,69000,2653.846153846154,5336.233186001584,1.7333333333333334,0.00018739810742076987,0,1.0,0
AccountId_2240,64,2,2000,1000.0,0.0,0.03076923076923077,1000000.0,0,1.0,0
AccountId_2241,34,4,46000,11500.0,5972.157622389639,0.11428571428571428,0.00016744367162774688,0,1.0,0
AccountId_2242,70,7,7965,1137.857142857143,452.25230000204846,0.09859154929577464,0.0022111551401381825,0,1.0,0
AccountId_2243,5,1,1000,1000.0,,0.16666666666666666,,0,0.0,0
AccountId_2244,20,3,315500,105166.66666666667,168745.61722703595,0.14285714285714285,5.926079837964862e-06,1,3.0,1
AccountId_2247,10,38,113700,2992.1052631578946,2742.0037631755445,3.4545454545454546,0.0003646968005897965,0,1.0,0
AccountId_225,12,24,192200,8008.333333333333,3110.559388622073,1.8461538461538463,0.00032148558337653153,0,1.0,0
AccountId_2250,1,74,1211788,16375.513513513513,24606.87203782952,37.0,4.063905393672162e-05,0,2.0,1
AccountId_2251,5,5,6000,1200.0,758.287544405155,0.8333333333333334,0.0013187609450524436,0,0.0,0
AccountId_2252,0,5,46000,9200.0,1788.8543819998317,5.0,0.0005590169940624474,0,0.0,0
AccountId_2253,56,12,58900,4908.333333333333,4551.015537684136,0.21052631578947367,0.00021973117681095336,0,1.0,0
AccountId_2254,36,1,2500,2500.0,,0.02702702702702703,,0,1.0,0
AccountId_2255,61,1,80000,80000.0,,0.016129032258064516,,0,1.0,0
AccountId_2256,86,3,4500,1500.0,500.0,0.034482758620689655,0.001999999996,0,1.0,0
AccountId_2257,79,2,1000,500.0,0.0,0.025,1000000.0,0,1.0,0
AccountId_2258,1,5,46000,9200.0,2387.4672772626645,2.5,0.0004188539081162569,0,0.0,0
AccountId_2259,3,3,9250,3083.3333333333335,2428.1337140555775,0.75,0.00041183893366313686,0,0.0,0
AccountId_226,12,16,126000,7875.0,2986.0788111948195,1.2307692307692308,0.00033488734319941905,0,1.0,0
AccountId_2260,1,16,193145,12071.5625,19033.549477939385,8.0,5.253880791423058e-05,0,1.0,0
AccountId_2261,32,3,100500,33500.0,28578.838324886474,0.09090909090909091,3.49909254042075e-05,0,1.0,0
AccountId_2262,1,29,19450,670.6896551724138,358.94618612268283,14.5,0.002785932922190963,0,1.0,0
AccountId_2263,0,16,29800,1862.5,1508.58653491715,16.0,0.0006628721496523544,0,1.0,0
AccountId_2264,11,7,51000,7285.714285714285,3638.4193323605846,0.5833333333333334,0.00027484462575025993,0,0.0,0
AccountId_2265,2,4,16000,4000.0,4527.692569068708,1.3333333333333333,0.00022086305210091263,0,0.0,0
AccountId_2266,11,7,61000,8714.285714285714,2214.669705568283,0.5833333333333334,0.0004515345999605237,0,0.0,0
AccountId_2268,26,5,50000,10000.0,0.0,0.18518518518518517,1000000.0,0,0.0,0
AccountId_2269,39,10,46000,4600.0,3998.610869900807,0.25,0.0002500868507304188,0,1.0,0
AccountId_227,70,5,41964,8392.8,4155.894512616989,0.07042253521126761,0.00024062208430061243,0,1.0,0
AccountId_2270,3,49,827000,16877.551020408162,13658.60939276827,12.25,7.321389543918353e-05,0,2.0,1
AccountId_2271,43,1,1000,1000.0,,0.022727272727272728,,0,1.0,0
AccountId_2272,60,8,100700,12587.5,4581.464987159831,0.13114754098360656,0.00021827079385837564,0,1.0,0
AccountId_2273,5,2,2000,1000.0,0.0,0.3333333333333333,1000000.0,0,0.0,0
AccountId_2274,18,3,26000,8666.666666666666,2309.4010767585028,0.15789473684210525,0.0004330127017047194,0,0.0,0
AccountId_2276,5,17,141000,8294.117647058823,2391.7751222249385,2.8333333333333335,0.00041809950705217424,0,1.0,0
AccountId_2277,60,1,1000,1000.0,,0.01639344262295082,,0,1.0,0
AccountId_2278,2,4,12000,3000.0,2309.401076758503,1.3333333333333333,0.0004330127017047193,0,0.0,0
AccountId_2280,5,4,6000,1500.0,1000.0,0.6666666666666666,0.000999999999,0,0.0,0
AccountId_2281,35,1,1000,1000.0,,0.027777777777777776,,0,1.0,0
AccountId_2283,0,141,221040,1567.659574468085,2408.440704302229,141.0,0.0004152064021333308,0,1.0,0
AccountId_2284,1,31,41540,1340.0,1744.4478591615552,15.5,0.0005732472851939461,0,1.0,0
